FILE_NAME_1,FILE_NAME_2,TIME_STAMP_1,TIME_STAMP_2,RESULT_URL,PERC_SIM_1 [%],PERC_SIM_2 [%],SIMILARITY [%],LINES_MATCHES
aa0612/source_file/2022-02-04_11-14-08_28b6f6aa0aacf5f4cd505e4b9df7d6df9e105459.c,ab0343/source_file/2022-02-04_10-53-51_654c2f0d028cc492d5485cc54cdb402fbb2b522c.c,2022-02-04_11-14-08,2022-02-04_10-53-51,http://moss.stanford.edu/results/6/8774094759459,16.0,31.0,23.5,20
aa0612/source_file/2022-02-04_11-14-08_28b6f6aa0aacf5f4cd505e4b9df7d6df9e105459.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_11-14-08,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,16.0,34.0,25.0,20
aa0612/source_file/2022-02-04_11-14-08_28b6f6aa0aacf5f4cd505e4b9df7d6df9e105459.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_11-14-08,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,16.0,36.0,26.0,20
aa0612/source_file/2022-02-04_11-14-08_28b6f6aa0aacf5f4cd505e4b9df7d6df9e105459.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_11-14-08,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,16.0,38.0,27.0,20
aa0612/source_file/2022-02-04_11-11-08_bb7fd72fe7d167a804a5a40afcaba72e0c045e6c.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_11-11-08,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,16.0,31.0,23.5,20
aa0612/source_file/2022-02-04_11-11-08_bb7fd72fe7d167a804a5a40afcaba72e0c045e6c.c,ab0343/source_file/2022-02-04_10-53-51_654c2f0d028cc492d5485cc54cdb402fbb2b522c.c,2022-02-04_11-11-08,2022-02-04_10-53-51,http://moss.stanford.edu/results/6/8774094759459,16.0,31.0,23.5,20
aa0612/source_file/2022-02-04_11-11-08_bb7fd72fe7d167a804a5a40afcaba72e0c045e6c.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_11-11-08,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,16.0,34.0,25.0,20
aa0612/source_file/2022-02-04_11-11-08_bb7fd72fe7d167a804a5a40afcaba72e0c045e6c.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_11-11-08,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,16.0,36.0,26.0,20
aa0612/source_file/2022-02-04_11-11-08_bb7fd72fe7d167a804a5a40afcaba72e0c045e6c.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_11-11-08,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,16.0,38.0,27.0,20
aa0612/source_file/2022-02-04_11-07-38_9b37e17491d0dea7542c27918e1658232bc6385e.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_11-07-38,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,17.0,31.0,24.0,20
aa0612/source_file/2022-02-04_11-07-38_9b37e17491d0dea7542c27918e1658232bc6385e.c,ab0343/source_file/2022-02-04_10-53-51_654c2f0d028cc492d5485cc54cdb402fbb2b522c.c,2022-02-04_11-07-38,2022-02-04_10-53-51,http://moss.stanford.edu/results/6/8774094759459,17.0,31.0,24.0,20
aa0612/source_file/2022-02-04_11-07-38_9b37e17491d0dea7542c27918e1658232bc6385e.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_11-07-38,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,17.0,34.0,25.5,20
aa0612/source_file/2022-02-04_11-07-38_9b37e17491d0dea7542c27918e1658232bc6385e.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_11-07-38,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,17.0,36.0,26.5,20
aa0612/source_file/2022-02-04_11-07-38_9b37e17491d0dea7542c27918e1658232bc6385e.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_11-07-38,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,17.0,38.0,27.5,20
aa0612/source_file/2022-02-04_11-05-38_47331c1ccec701c27a3bfbf70394d87b8e7199d2.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_11-05-38,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,17.0,31.0,24.0,20
aa0612/source_file/2022-02-04_11-05-38_47331c1ccec701c27a3bfbf70394d87b8e7199d2.c,ab0343/source_file/2022-02-04_10-53-51_654c2f0d028cc492d5485cc54cdb402fbb2b522c.c,2022-02-04_11-05-38,2022-02-04_10-53-51,http://moss.stanford.edu/results/6/8774094759459,17.0,31.0,24.0,20
aa0612/source_file/2022-02-04_11-05-38_47331c1ccec701c27a3bfbf70394d87b8e7199d2.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_11-05-38,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,17.0,34.0,25.5,20
aa0612/source_file/2022-02-04_11-05-38_47331c1ccec701c27a3bfbf70394d87b8e7199d2.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_11-05-38,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,17.0,36.0,26.5,20
aa0612/source_file/2022-02-04_11-05-38_47331c1ccec701c27a3bfbf70394d87b8e7199d2.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_11-05-38,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,17.0,38.0,27.5,20
aa0612/source_file/2022-02-04_11-03-08_08bf185cf7bf84ccc38ad8b3cb6513676bcfa7ae.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_11-03-08,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,18.0,31.0,24.5,20
aa0612/source_file/2022-02-04_11-03-08_08bf185cf7bf84ccc38ad8b3cb6513676bcfa7ae.c,ab0343/source_file/2022-02-04_10-53-51_654c2f0d028cc492d5485cc54cdb402fbb2b522c.c,2022-02-04_11-03-08,2022-02-04_10-53-51,http://moss.stanford.edu/results/6/8774094759459,18.0,31.0,24.5,20
aa0612/source_file/2022-02-04_11-03-08_08bf185cf7bf84ccc38ad8b3cb6513676bcfa7ae.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_11-03-08,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,18.0,34.0,26.0,20
aa0612/source_file/2022-02-04_11-03-08_08bf185cf7bf84ccc38ad8b3cb6513676bcfa7ae.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_11-03-08,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,18.0,36.0,27.0,20
aa0612/source_file/2022-02-04_11-03-08_08bf185cf7bf84ccc38ad8b3cb6513676bcfa7ae.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_11-03-08,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,18.0,38.0,28.0,20
aa0612/source_file/2022-02-04_11-00-37_981cc168fe22ec2f89e49059eb3930009bf6d645.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_11-00-37,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,18.0,31.0,24.5,20
aa0612/source_file/2022-02-04_11-00-37_981cc168fe22ec2f89e49059eb3930009bf6d645.c,ab0343/source_file/2022-02-04_10-53-51_654c2f0d028cc492d5485cc54cdb402fbb2b522c.c,2022-02-04_11-00-37,2022-02-04_10-53-51,http://moss.stanford.edu/results/6/8774094759459,18.0,31.0,24.5,20
aa0612/source_file/2022-02-04_11-00-37_981cc168fe22ec2f89e49059eb3930009bf6d645.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_11-00-37,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,18.0,34.0,26.0,20
aa0612/source_file/2022-02-04_11-00-37_981cc168fe22ec2f89e49059eb3930009bf6d645.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_11-00-37,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,18.0,36.0,27.0,20
aa0612/source_file/2022-02-04_11-00-37_981cc168fe22ec2f89e49059eb3930009bf6d645.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_11-00-37,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,18.0,38.0,28.0,20
aa0612/source_file/2022-02-04_10-57-37_2acb8322d35d3df846a832f5e5d9f17a1f69b8fd.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_10-57-37,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,16.0,31.0,23.5,20
aa0612/source_file/2022-02-04_10-57-37_2acb8322d35d3df846a832f5e5d9f17a1f69b8fd.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_10-57-37,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,16.0,34.0,25.0,20
aa0612/source_file/2022-02-04_10-57-37_2acb8322d35d3df846a832f5e5d9f17a1f69b8fd.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_10-57-37,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,16.0,36.0,26.0,20
aa0612/source_file/2022-02-04_10-57-37_2acb8322d35d3df846a832f5e5d9f17a1f69b8fd.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_10-57-37,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,16.0,38.0,27.0,20
aa0612/source_file/2022-02-04_10-55-37_d7ee73e142d80bd14e67fa44599a9249accf3ce6.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_10-55-37,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,16.0,31.0,23.5,20
aa0612/source_file/2022-02-04_10-55-37_d7ee73e142d80bd14e67fa44599a9249accf3ce6.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_10-55-37,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,16.0,34.0,25.0,20
aa0612/source_file/2022-02-04_10-55-37_d7ee73e142d80bd14e67fa44599a9249accf3ce6.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_10-55-37,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,16.0,36.0,26.0,20
aa0612/source_file/2022-02-04_10-55-37_d7ee73e142d80bd14e67fa44599a9249accf3ce6.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_10-55-37,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,16.0,38.0,27.0,20
aa0612/source_file/2022-02-04_10-51-07_10eb064d7902764d824755f08c4bd47d91c72186.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_10-51-07,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,17.0,31.0,24.0,20
aa0612/source_file/2022-02-04_10-51-07_10eb064d7902764d824755f08c4bd47d91c72186.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_10-51-07,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,17.0,34.0,25.5,20
aa0612/source_file/2022-02-04_10-51-07_10eb064d7902764d824755f08c4bd47d91c72186.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_10-51-07,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,17.0,36.0,26.5,20
aa0612/source_file/2022-02-04_10-51-07_10eb064d7902764d824755f08c4bd47d91c72186.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_10-51-07,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,17.0,38.0,27.5,20
aa0612/source_file/2022-02-04_10-48-37_249c9902e3b324e033ace16790986ef95e4a585e.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_10-48-37,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,17.0,31.0,24.0,20
aa0612/source_file/2022-02-04_10-48-37_249c9902e3b324e033ace16790986ef95e4a585e.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_10-48-37,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,17.0,34.0,25.5,20
aa0612/source_file/2022-02-04_10-48-37_249c9902e3b324e033ace16790986ef95e4a585e.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_10-48-37,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,17.0,36.0,26.5,20
aa0612/source_file/2022-02-04_10-48-37_249c9902e3b324e033ace16790986ef95e4a585e.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_10-48-37,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,17.0,38.0,27.5,20
aa0612/source_file/2022-02-04_10-45-07_a7d46d27c2d2aa0a751189c53fb68a6c3fdc2f9a.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_10-45-07,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,18.0,31.0,24.5,20
aa0612/source_file/2022-02-04_10-45-07_a7d46d27c2d2aa0a751189c53fb68a6c3fdc2f9a.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_10-45-07,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,18.0,34.0,26.0,20
aa0612/source_file/2022-02-04_10-45-07_a7d46d27c2d2aa0a751189c53fb68a6c3fdc2f9a.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_10-45-07,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,18.0,36.0,27.0,20
aa0612/source_file/2022-02-04_10-45-07_a7d46d27c2d2aa0a751189c53fb68a6c3fdc2f9a.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_10-45-07,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,18.0,38.0,28.0,20
aa0612/source_file/2022-02-04_10-42-07_d0228a3a932d0794f28a2f33ac39db49b3c373c5.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_10-42-07,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,18.0,31.0,24.5,20
aa0612/source_file/2022-02-04_10-42-07_d0228a3a932d0794f28a2f33ac39db49b3c373c5.c,ab0343/source_file/2022-02-04_10-53-51_654c2f0d028cc492d5485cc54cdb402fbb2b522c.c,2022-02-04_10-42-07,2022-02-04_10-53-51,http://moss.stanford.edu/results/6/8774094759459,18.0,31.0,24.5,20
aa0612/source_file/2022-02-04_10-42-07_d0228a3a932d0794f28a2f33ac39db49b3c373c5.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_10-42-07,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,18.0,34.0,26.0,20
aa0612/source_file/2022-02-04_10-42-07_d0228a3a932d0794f28a2f33ac39db49b3c373c5.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_10-42-07,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,18.0,36.0,27.0,20
aa0612/source_file/2022-02-04_10-42-07_d0228a3a932d0794f28a2f33ac39db49b3c373c5.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_10-42-07,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,18.0,38.0,28.0,20
aa0612/source_file/2022-02-04_10-40-07_7daa63f9ca43fd56bc05aff771937b902955f85a.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_10-40-07,2022-02-04_10-57-21,http://moss.stanford.edu/results/6/8774094759459,19.0,31.0,25.0,20
aa0612/source_file/2022-02-04_10-40-07_7daa63f9ca43fd56bc05aff771937b902955f85a.c,ab0343/source_file/2022-02-04_10-53-51_654c2f0d028cc492d5485cc54cdb402fbb2b522c.c,2022-02-04_10-40-07,2022-02-04_10-53-51,http://moss.stanford.edu/results/6/8774094759459,19.0,31.0,25.0,20
aa0612/source_file/2022-02-04_10-40-07_7daa63f9ca43fd56bc05aff771937b902955f85a.c,ab0343/source_file/2022-02-04_10-51-21_304f72a168d10269f80c887be1c0e87fbbd366f9.c,2022-02-04_10-40-07,2022-02-04_10-51-21,http://moss.stanford.edu/results/6/8774094759459,19.0,34.0,26.5,20
aa0612/source_file/2022-02-04_10-40-07_7daa63f9ca43fd56bc05aff771937b902955f85a.c,ab0343/source_file/2022-02-04_10-48-51_188974a12e5160d992acea115cb22fd21c684036.c,2022-02-04_10-40-07,2022-02-04_10-48-51,http://moss.stanford.edu/results/6/8774094759459,19.0,36.0,27.5,20
aa0612/source_file/2022-02-04_10-40-07_7daa63f9ca43fd56bc05aff771937b902955f85a.c,ab0343/source_file/2022-02-04_10-44-51_d687814ce71972db45585f552e098b0055b9d9b3.c,2022-02-04_10-40-07,2022-02-04_10-44-51,http://moss.stanford.edu/results/6/8774094759459,19.0,38.0,28.5,20
aa0612/source_file/2022-02-04_11-19-38_d4d92bf6ba0ee96488f133b7862ec9ae0e5a89f9.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_11-19-38,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,12.0,32.0,22.0,15
aa0612/source_file/2022-02-04_11-17-38_d02098bf737d2070b9f6cc27ba9df821929b19b9.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_11-17-38,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,13.0,32.0,22.5,15
aa0612/source_file/2022-02-04_11-14-08_28b6f6aa0aacf5f4cd505e4b9df7d6df9e105459.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_11-14-08,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,13.0,32.0,22.5,15
aa0612/source_file/2022-02-04_11-11-08_bb7fd72fe7d167a804a5a40afcaba72e0c045e6c.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_11-11-08,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,13.0,32.0,22.5,15
aa0612/source_file/2022-02-04_11-07-38_9b37e17491d0dea7542c27918e1658232bc6385e.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_11-07-38,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,13.0,32.0,22.5,15
aa0612/source_file/2022-02-04_11-05-38_47331c1ccec701c27a3bfbf70394d87b8e7199d2.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_11-05-38,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,14.0,32.0,23.0,15
aa0612/source_file/2022-02-04_11-03-08_08bf185cf7bf84ccc38ad8b3cb6513676bcfa7ae.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_11-03-08,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,14.0,32.0,23.0,15
aa0612/source_file/2022-02-04_11-00-37_981cc168fe22ec2f89e49059eb3930009bf6d645.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_11-00-37,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,15.0,32.0,23.5,15
aa0612/source_file/2022-02-04_10-57-37_2acb8322d35d3df846a832f5e5d9f17a1f69b8fd.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_10-57-37,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,13.0,32.0,22.5,15
aa0612/source_file/2022-02-04_10-55-37_d7ee73e142d80bd14e67fa44599a9249accf3ce6.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_10-55-37,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,13.0,32.0,22.5,15
aa0612/source_file/2022-02-04_10-51-07_10eb064d7902764d824755f08c4bd47d91c72186.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_10-51-07,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,13.0,32.0,22.5,15
aa0612/source_file/2022-02-04_10-48-37_249c9902e3b324e033ace16790986ef95e4a585e.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_10-48-37,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,14.0,32.0,23.0,15
aa0612/source_file/2022-02-04_10-45-07_a7d46d27c2d2aa0a751189c53fb68a6c3fdc2f9a.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_10-45-07,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,14.0,32.0,23.0,15
aa0612/source_file/2022-02-04_10-42-07_d0228a3a932d0794f28a2f33ac39db49b3c373c5.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_10-42-07,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,15.0,32.0,23.5,15
aa0612/source_file/2022-02-04_10-40-07_7daa63f9ca43fd56bc05aff771937b902955f85a.c,ab0343/source_file/2022-02-04_10-41-51_bc058a8502a330f94433b7731c670ea4505b8cb1.c,2022-02-04_10-40-07,2022-02-04_10-41-51,http://moss.stanford.edu/results/6/8774094759459,15.0,32.0,23.5,15
aa0612/source_file/2022-02-04_11-19-38_d4d92bf6ba0ee96488f133b7862ec9ae0e5a89f9.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_11-19-38,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,8.0,23.0,15.5,9
aa0612/source_file/2022-02-04_11-17-38_d02098bf737d2070b9f6cc27ba9df821929b19b9.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_11-17-38,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,9.0,23.0,16.0,9
aa0612/source_file/2022-02-04_11-14-08_28b6f6aa0aacf5f4cd505e4b9df7d6df9e105459.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_11-14-08,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,9.0,23.0,16.0,9
aa0612/source_file/2022-02-04_11-11-08_bb7fd72fe7d167a804a5a40afcaba72e0c045e6c.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_11-11-08,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,9.0,23.0,16.0,9
aa0612/source_file/2022-02-04_11-07-38_9b37e17491d0dea7542c27918e1658232bc6385e.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_11-07-38,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,9.0,23.0,16.0,9
aa0612/source_file/2022-02-04_11-05-38_47331c1ccec701c27a3bfbf70394d87b8e7199d2.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_11-05-38,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,10.0,23.0,16.5,9
aa0612/source_file/2022-02-04_11-03-08_08bf185cf7bf84ccc38ad8b3cb6513676bcfa7ae.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_11-03-08,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,10.0,23.0,16.5,9
aa0612/source_file/2022-02-04_11-00-37_981cc168fe22ec2f89e49059eb3930009bf6d645.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_11-00-37,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,10.0,23.0,16.5,9
aa0612/source_file/2022-02-04_10-57-37_2acb8322d35d3df846a832f5e5d9f17a1f69b8fd.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_10-57-37,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,9.0,23.0,16.0,9
aa0612/source_file/2022-02-04_10-55-37_d7ee73e142d80bd14e67fa44599a9249accf3ce6.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_10-55-37,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,9.0,23.0,16.0,9
aa0612/source_file/2022-02-04_10-51-07_10eb064d7902764d824755f08c4bd47d91c72186.c,ab0343/source_file/2022-02-04_10-37-50_f617c845d588488feaafe8b8c81a5de636796bb2.c,2022-02-04_10-51-07,2022-02-04_10-37-50,http://moss.stanford.edu/results/6/8774094759459,9.0,23.0,16.0,9
